Participant,DoF,Contents,Codecs,Bitrates,Scores,Motion,Playback
30,1,3,3,4,4,0.343283582,Naïve
30,1,2,6,1,1,0.550617284,Adaptive
30,1,1,6,2,2,0.422110553,Adaptive
30,1,2,8,3,5,0.496153846,Adaptive
30,1,3,1,0,5,0.355371901,Naïve
30,1,2,2,3,5,0.424242424,Naïve
30,1,3,2,1,4,0.311170213,Naïve
30,1,1,6,1,1,0.383685801,Adaptive
30,1,2,3,1,1,0.485365854,Naïve
30,1,3,4,1,1,0.427350427,Adaptive
30,1,4,3,4,2,0.513452915,Naïve
30,1,2,2,4,5,0.475961538,Naïve
30,1,4,4,2,1,0.677897574,Adaptive
30,1,2,4,4,4,0.585877863,Adaptive
30,1,4,4,3,3,0.626074499,Adaptive
30,1,3,3,3,2,0.254491018,Naïve
30,1,2,4,1,1,0.351498638,Adaptive
30,1,1,6,4,1,0.543835616,Adaptive
30,1,3,8,2,2,0.371959943,Adaptive
30,1,4,4,1,1,0.330409357,Adaptive
30,1,2,3,3,2,0.457142857,Naïve
30,1,4,8,4,4,0.609756098,Adaptive
30,1,3,8,4,2,0.539800995,Adaptive
30,1,4,1,0,5,0.344195519,Naïve
30,1,1,3,3,3,0.455621302,Naïve
30,1,2,6,2,2,0.28045977,Adaptive
30,1,4,3,3,2,0.531561462,Naïve
30,1,1,8,2,2,0.413934426,Adaptive
30,1,3,2,3,3,0.525333333,Naïve
30,1,4,2,3,3,0.474056604,Naïve
30,1,2,3,2,1,0.283387622,Naïve
30,1,4,6,2,1,0.386554622,Adaptive
30,1,3,2,4,3,0.307992203,Naïve
30,1,4,2,1,1,0.295731707,Naïve
30,1,2,6,3,3,0.514423077,Adaptive
30,1,4,8,2,2,0.668103448,Adaptive
30,1,3,4,3,2,0.364120782,Adaptive
30,1,4,6,1,1,0.390052356,Adaptive
30,1,1,4,1,1,0.218649518,Adaptive
30,1,3,4,2,2,0.36,Adaptive
30,1,1,4,3,4,0.429210134,Adaptive
30,1,3,8,1,1,0.415,Adaptive
30,1,1,8,4,5,0.406807131,Adaptive
30,1,2,6,4,5,0.439393939,Adaptive
30,1,4,3,2,1,0.262458472,Naïve
30,1,3,3,1,1,0.312292359,Naïve
30,1,2,8,1,1,0.602523659,Adaptive
30,1,1,3,4,4,0.427807487,Naïve
30,1,4,8,3,4,0.713333333,Adaptive
30,1,1,4,2,2,0.431980907,Adaptive
30,1,3,2,2,4,0.396825397,Naïve
30,1,2,3,4,4,0.318584071,Naïve
30,1,1,1,0,4,0.42043222,Naïve
30,1,4,3,1,1,0.325,Naïve
30,1,1,3,2,1,0.368146214,Naïve
30,1,2,2,1,3,0.359307359,Naïve
30,1,1,4,4,5,0.427509294,Adaptive
30,1,2,4,3,2,0.656424581,Adaptive
30,1,4,6,4,5,0.412698413,Adaptive
30,1,1,3,1,1,0.372881356,Naïve
30,1,4,2,2,4,0.419098143,Naïve
30,1,1,2,1,3,0.456521739,Naïve
30,1,2,8,4,5,0.424460432,Adaptive
30,1,3,6,3,3,0.469026549,Adaptive
30,1,4,8,1,2,0.438650307,Adaptive
30,1,3,8,3,3,0.456102784,Adaptive
30,1,1,8,1,2,0.524271845,Adaptive
30,1,2,1,0,4,0.523227384,Naïve
31,1,1,2,1,5,0.719033233,Naïve
31,1,2,8,1,3,0.771428571,Adaptive
31,1,3,8,3,4,0.708609272,Adaptive
31,1,1,4,3,5,0.808306709,Adaptive
31,1,2,6,3,4,0.733118971,Adaptive
31,1,1,8,2,3,0.714912281,Adaptive
31,1,4,3,3,3,0.686084142,Naïve
31,1,1,3,1,1,0.511904762,Naïve
31,1,4,3,2,2,0.422222222,Naïve
31,1,3,6,3,5,0.467914439,Adaptive
31,1,1,3,2,2,0.40397351,Naïve
31,1,4,8,2,4,0.749271137,Adaptive
31,1,3,3,1,1,0.560240964,Naïve
31,1,1,8,4,5,0.678807947,Adaptive
31,1,2,6,4,5,0.71559633,Adaptive
31,1,4,6,2,3,0.703349282,Adaptive
31,1,3,4,2,3,0.718023256,Adaptive
31,1,4,6,4,5,0.729442971,Adaptive
31,1,2,4,3,4,0.749279539,Adaptive
31,1,1,4,4,5,0.708196721,Adaptive
31,1,3,4,3,4,0.423566879,Adaptive
31,1,1,8,1,3,0.89556962,Adaptive
31,1,4,8,1,2,0.546875,Adaptive
31,1,1,4,2,3,0.785714286,Adaptive
31,1,2,3,2,2,0.625360231,Naïve
31,1,3,2,4,5,0.466512702,Naïve
31,1,2,1,0,5,0.463576159,Naïve
31,1,4,6,1,1,0.769911504,Adaptive
31,1,2,8,4,4,0.635014837,Adaptive
31,1,4,2,3,4,0.613157895,Naïve
31,1,2,3,4,4,0.639072848,Naïve
31,1,3,8,1,2,0.575471698,Adaptive
31,1,4,8,3,4,0.726726727,Adaptive
31,1,3,2,2,5,0.407294833,Naïve
31,1,4,2,1,3,0.509036145,Naïve
31,1,3,2,3,4,0.429042904,Naïve
31,1,1,4,1,2,0.586885246,Adaptive
31,1,4,3,1,1,0.581538462,Naïve
31,1,2,2,1,2,0.575835476,Naïve
31,1,1,1,0,5,0.714285714,Naïve
31,1,4,2,2,3,0.811074919,Naïve
31,1,1,3,4,3,0.712643678,Naïve
31,1,2,8,2,2,0.842615012,Adaptive
31,1,3,8,2,2,0.873239437,Adaptive
31,1,1,6,4,4,0.925072046,Adaptive
31,1,2,4,4,4,0.831202046,Adaptive
31,1,4,3,4,3,0.625,Naïve
31,1,2,3,3,2,0.726072607,Naïve
31,1,4,8,4,4,0.891089109,Adaptive
31,1,1,3,3,3,0.921212121,Naïve
31,1,3,1,0,5,0.63836478,Naïve
31,1,1,6,2,3,0.663492063,Adaptive
31,1,4,4,2,2,0.867109635,Adaptive
31,1,3,3,3,3,0.582352941,Naïve
31,1,2,2,2,4,0.808641975,Naïve
31,1,4,1,0,5,0.857512953,Naïve
31,1,2,6,2,2,0.742331288,Adaptive
31,1,3,6,1,2,0.554817276,Adaptive
31,1,1,2,4,5,0.84717608,Naïve
31,1,4,6,3,4,0.779874214,Adaptive
31,1,3,6,2,2,0.84717608,Adaptive
31,1,1,6,3,4,0.764367816,Adaptive
31,1,4,4,1,2,0.847133758,Adaptive
31,1,3,3,4,4,0.645348837,Naïve
31,1,2,6,1,1,0.695266272,Adaptive
31,1,1,8,3,4,0.866043614,Adaptive
31,1,2,3,1,1,0.538461538,Naïve
31,1,4,2,4,4,0.785714286,Naïve
31,1,3,6,4,4,0.841791045,Adaptive
31,1,4,4,4,4,0.737654321,Adaptive
31,1,1,2,2,4,0.799586777,Naïve
31,1,2,2,4,5,0.625766871,Naïve
31,1,3,4,4,4,0.76993865,Adaptive
31,1,2,4,2,2,0.498412698,Adaptive
31,1,3,8,4,4,0.864353312,Adaptive
31,1,1,6,1,2,0.764880952,Adaptive
31,1,2,2,3,4,0.578680203,Naïve
31,1,3,2,1,3,0.443678161,Naïve
31,1,2,8,3,4,0.567741935,Adaptive
31,1,1,2,3,4,0.776255708,Naïve
31,1,4,4,3,3,0.891954023,Adaptive
31,1,3,4,1,2,0.496774194,Adaptive
31,1,2,4,1,1,0.710227273,Adaptive
31,1,3,3,2,1,0.548387097,Naïve
